comp_id,ad_blocked,embed,ratio,duration,language,partner,partner_active,n_likes,n_tags,n_formats,dayofweek,hour
3329,FALSE,TRUE,1.5,281,2,TRUE,FALSE,0,0,2,1,13
3330,FALSE,TRUE,1.77778,1358,2,TRUE,TRUE,0,2,4,1,13
3331,FALSE,TRUE,1.73077,215,2,FALSE,FALSE,0,9,3,1,13
3332,FALSE,TRUE,1.77778,306,2,TRUE,FALSE,0,10,4,1,13
3333,FALSE,TRUE,1.77778,160,5,TRUE,TRUE,0,0,4,1,13
3334,FALSE,TRUE,1.73913,164,2,FALSE,FALSE,0,0,2,1,13
3335,FALSE,TRUE,1.77778,54,2,FALSE,FALSE,0,6,4,1,13
3336,FALSE,TRUE,1.33333,199,2,FALSE,FALSE,0,8,3,1,13
3337,FALSE,TRUE,1.33333,86,4,FALSE,FALSE,0,4,3,1,13
3338,FALSE,TRUE,1.77778,96,4,TRUE,FALSE,0,1,2,1,13
3339,FALSE,TRUE,1.77778,334,2,FALSE,FALSE,0,12,4,1,12
3340,FALSE,TRUE,1.76667,51,2,FALSE,FALSE,0,10,3,1,12
3341,FALSE,TRUE,1.77778,59,2,FALSE,FALSE,0,1,4,1,12
3342,FALSE,TRUE,1.76667,190,2,FALSE,FALSE,0,10,3,1,12
3343,FALSE,TRUE,1.33333,98,1,FALSE,FALSE,0,8,3,1,12
3344,FALSE,TRUE,1.77778,158,2,TRUE,TRUE,0,10,2,1,12
3345,FALSE,TRUE,1.5,706,2,FALSE,FALSE,0,0,3,1,12
3346,FALSE,TRUE,1.77778,163,2,TRUE,TRUE,0,10,2,1,12
3347,FALSE,TRUE,1.77778,191,2,FALSE,FALSE,0,0,4,1,12
3348,FALSE,TRUE,1.33333,1813,5,TRUE,FALSE,1,4,3,1,12
3349,FALSE,TRUE,1.33333,799,4,FALSE,FALSE,0,10,3,1,12
3350,FALSE,TRUE,1.77778,513,4,TRUE,FALSE,0,8,3,1,12
3351,FALSE,TRUE,1.33333,2230,4,FALSE,FALSE,0,10,3,1,11
3352,FALSE,TRUE,1.33333,189,2,FALSE,FALSE,0,0,2,1,11
3353,FALSE,TRUE,1.76667,41,2,FALSE,FALSE,0,3,4,1,11
3354,FALSE,TRUE,1.77778,131,4,TRUE,FALSE,0,8,2,1,11
3355,FALSE,TRUE,1.46667,72,2,FALSE,FALSE,0,2,2,1,11
3356,FALSE,TRUE,1.77778,572,2,FALSE,FALSE,0,4,4,1,11
3357,FALSE,TRUE,1.33333,1710,2,FALSE,FALSE,0,5,2,1,11
3358,FALSE,TRUE,1.77778,1289,2,FALSE,FALSE,0,1,2,1,11
3359,FALSE,TRUE,1.77778,2043,5,FALSE,FALSE,0,0,2,1,11
3360,FALSE,TRUE,1.33333,1795,5,TRUE,FALSE,0,8,3,1,11
3361,FALSE,TRUE,1.77778,167,2,FALSE,FALSE,0,7,2,1,11
3362,FALSE,TRUE,1.33333,173,3,FALSE,FALSE,0,1,2,1,11
3363,FALSE,TRUE,1.33333,2302,2,TRUE,FALSE,0,0,2,1,11
3364,FALSE,TRUE,1.33333,2301,2,TRUE,FALSE,0,0,2,1,11
3365,FALSE,TRUE,1.77778,56,2,FALSE,FALSE,0,11,4,1,11
3366,FALSE,TRUE,1.77778,117,2,FALSE,FALSE,0,7,2,1,11
3367,FALSE,TRUE,2.28571,221,2,FALSE,FALSE,0,6,2,1,11
3368,FALSE,TRUE,1.76667,301,2,FALSE,FALSE,0,0,3,1,11
3369,FALSE,TRUE,1.76471,250,2,FALSE,FALSE,0,2,2,1,11
3370,FALSE,TRUE,1.77778,122,2,FALSE,FALSE,0,6,4,1,10
3371,FALSE,TRUE,1.77778,504,8,FALSE,FALSE,0,8,2,1,10
3372,FALSE,TRUE,1.76,20,2,FALSE,FALSE,0,2,3,1,10
3373,FALSE,TRUE,1.76667,115,2,FALSE,FALSE,0,0,3,1,10
3374,FALSE,TRUE,1.76667,184,2,FALSE,FALSE,0,0,3,1,10
3375,FALSE,TRUE,1.33333,435,2,FALSE,FALSE,0,10,2,1,10
3376,FALSE,TRUE,1.77778,158,2,FALSE,FALSE,0,5,4,1,10
3377,FALSE,TRUE,1.76667,201,2,FALSE,FALSE,0,0,3,1,10
3378,FALSE,TRUE,1.33333,171,2,FALSE,FALSE,0,0,3,1,10
3379,FALSE,TRUE,1.77778,116,2,FALSE,FALSE,0,7,2,1,10
3380,FALSE,TRUE,1.76667,111,2,FALSE,FALSE,0,1,3,1,10
3381,FALSE,TRUE,1.33333,1896,5,TRUE,FALSE,0,8,3,1,10
3382,FALSE,TRUE,1.76667,128,2,FALSE,FALSE,0,0,3,1,10
3383,FALSE,TRUE,1.33333,426,5,TRUE,FALSE,0,10,3,1,10
3384,FALSE,TRUE,1.77778,54,2,FALSE,FALSE,1,5,4,1,10
3385,FALSE,TRUE,1.33333,476,5,TRUE,FALSE,0,10,3,1,10
3386,FALSE,TRUE,1.73913,1123,5,FALSE,FALSE,0,0,2,1,10
3387,FALSE,TRUE,1.76667,278,2,FALSE,FALSE,0,0,3,1,10
3388,FALSE,TRUE,1.33333,2,2,FALSE,FALSE,0,3,2,1,10
3389,FALSE,TRUE,1.33333,41,2,FALSE,FALSE,0,7,3,1,10
3390,FALSE,TRUE,1.6,108,2,FALSE,FALSE,0,3,4,1,10
3391,FALSE,TRUE,1.33333,516,5,TRUE,FALSE,0,10,3,1,10
3392,FALSE,TRUE,1.77778,7,2,FALSE,FALSE,0,10,4,1,10
3393,FALSE,TRUE,1.33333,396,5,TRUE,FALSE,0,8,3,1,10
3394,FALSE,FALSE,1.33333,653,2,FALSE,FALSE,0,0,3,1,10
3395,FALSE,TRUE,1.76667,219,2,FALSE,FALSE,0,0,3,1,10
3396,FALSE,FALSE,1.33333,654,2,FALSE,FALSE,0,0,3,1,10
3397,FALSE,FALSE,1.33333,653,2,FALSE,FALSE,0,0,3,1,10
3398,FALSE,FALSE,1.33333,655,2,FALSE,FALSE,0,0,3,1,10
3399,FALSE,TRUE,1.77778,8,2,FALSE,FALSE,0,9,4,1,10
3400,FALSE,TRUE,1.33333,2215,2,TRUE,FALSE,0,0,2,1,10
3401,FALSE,TRUE,1.76667,14,2,FALSE,FALSE,0,0,3,1,10
3402,FALSE,FALSE,1.77778,37,2,TRUE,TRUE,0,10,4,1,10
3403,FALSE,TRUE,1.77778,11,2,FALSE,FALSE,0,9,4,1,9
3404,FALSE,TRUE,1.76667,325,2,FALSE,FALSE,0,0,3,1,9
3405,FALSE,TRUE,1.25,20,4,FALSE,FALSE,0,0,2,1,9
3406,FALSE,TRUE,1.77778,986,2,FALSE,FALSE,0,5,2,1,9
3407,FALSE,TRUE,1.77778,210,2,TRUE,TRUE,0,10,5,1,9
3408,FALSE,TRUE,1.77778,213,2,TRUE,TRUE,0,10,5,1,9
3409,FALSE,TRUE,1.77778,7,2,FALSE,FALSE,0,10,4,1,9
3410,FALSE,TRUE,1.76667,274,2,FALSE,FALSE,0,1,3,1,9
3411,FALSE,FALSE,1.77778,48,2,TRUE,TRUE,0,10,4,1,9
3412,FALSE,FALSE,1.77778,36,2,TRUE,TRUE,0,10,4,1,9
3413,FALSE,TRUE,1.77778,588,2,FALSE,FALSE,0,0,4,1,9
3414,FALSE,TRUE,1.76667,181,2,FALSE,FALSE,0,1,3,1,9
3415,FALSE,TRUE,1.77778,685,2,FALSE,FALSE,0,5,2,1,9
3416,FALSE,TRUE,1.77778,536,2,FALSE,FALSE,0,5,2,1,9
3417,FALSE,TRUE,1.77778,483,2,FALSE,FALSE,0,0,4,1,9
3418,FALSE,TRUE,1.77778,11,2,FALSE,FALSE,0,10,4,1,9
3419,FALSE,TRUE,1.76667,105,2,FALSE,FALSE,0,1,3,1,9
3420,FALSE,TRUE,1.77778,492,2,FALSE,FALSE,0,0,4,1,9
3421,FALSE,TRUE,1.33333,300,2,FALSE,FALSE,0,3,3,1,9
3422,FALSE,TRUE,1.77778,295,2,FALSE,FALSE,0,10,2,1,9
3423,FALSE,TRUE,1.77778,295,2,FALSE,FALSE,0,10,2,1,9
3424,FALSE,TRUE,1.33333,2000,8,FALSE,FALSE,0,2,2,1,9
3425,FALSE,TRUE,1.77778,92,2,FALSE,FALSE,0,10,2,1,9
3426,FALSE,TRUE,1.77778,567,2,FALSE,FALSE,0,0,4,1,9
3427,FALSE,TRUE,1.77778,291,2,FALSE,FALSE,0,3,4,1,9
3428,FALSE,TRUE,1.77778,173,2,FALSE,FALSE,0,7,2,1,9
3429,FALSE,TRUE,1.77778,136,2,FALSE,FALSE,0,7,2,1,9
3430,FALSE,TRUE,1.77778,154,2,FALSE,FALSE,0,7,2,1,9
3431,FALSE,TRUE,1.77778,315,2,FALSE,FALSE,0,0,4,1,9
3432,FALSE,TRUE,1.77778,120,2,FALSE,FALSE,0,7,2,1,9
3433,FALSE,TRUE,1.33333,166,2,FALSE,FALSE,0,3,2,1,8
3434,FALSE,TRUE,1.77778,179,2,FALSE,FALSE,1,10,4,1,8
3435,FALSE,TRUE,1.78261,60,2,FALSE,FALSE,0,7,3,1,8
3436,FALSE,TRUE,1.33333,152,7,FALSE,FALSE,0,9,2,1,8
3437,FALSE,TRUE,1.33333,104,2,FALSE,FALSE,0,10,2,1,7
3438,FALSE,TRUE,1.33333,162,7,FALSE,FALSE,0,9,2,1,7
3439,FALSE,TRUE,1.77778,176,4,FALSE,FALSE,0,0,4,1,7
3440,FALSE,TRUE,1.76471,134,2,FALSE,FALSE,0,4,2,1,7
3441,FALSE,TRUE,1.77778,328,2,FALSE,FALSE,0,6,4,1,7
3442,FALSE,TRUE,1.33333,104,2,FALSE,FALSE,0,10,2,1,7
3443,FALSE,TRUE,1.77778,254,2,FALSE,FALSE,0,9,4,1,7
3444,FALSE,TRUE,1.33333,165,7,FALSE,FALSE,0,9,2,1,7
3445,FALSE,TRUE,1.33333,1261,2,FALSE,FALSE,1,0,3,1,7
3446,FALSE,TRUE,1.33333,1805,2,FALSE,FALSE,0,0,3,1,7
3447,FALSE,TRUE,1.33333,156,7,FALSE,FALSE,0,9,2,1,7
3448,FALSE,TRUE,1.77778,320,2,FALSE,FALSE,0,5,4,1,7
3449,FALSE,TRUE,1.33333,80,2,FALSE,FALSE,0,10,3,1,7
3450,FALSE,TRUE,1.33333,166,7,FALSE,FALSE,0,9,2,1,7
3451,FALSE,TRUE,1.33333,1113,10,FALSE,FALSE,0,0,3,1,7
3452,FALSE,TRUE,1.33333,236,7,FALSE,FALSE,0,9,2,1,7
3453,FALSE,TRUE,1.77778,54,2,FALSE,FALSE,0,6,4,1,7
3454,FALSE,TRUE,1.25,46,4,FALSE,FALSE,0,0,2,1,7
3455,FALSE,TRUE,1.25,373,4,FALSE,FALSE,0,10,3,1,7
3456,FALSE,TRUE,1.25,46,4,FALSE,FALSE,0,0,2,1,7
3457,FALSE,TRUE,1.33333,779,10,FALSE,FALSE,0,0,3,1,7
3458,FALSE,TRUE,1.77778,7,2,FALSE,FALSE,0,4,4,1,7
3459,FALSE,TRUE,1.33333,738,10,FALSE,FALSE,0,0,3,1,7
3460,FALSE,TRUE,1.25,293,4,FALSE,FALSE,0,10,3,1,7
3461,FALSE,TRUE,1.33333,33,2,FALSE,FALSE,0,2,3,1,6
3462,FALSE,TRUE,1.33333,33,2,FALSE,FALSE,0,2,3,1,6
3463,FALSE,TRUE,1.33333,807,10,FALSE,FALSE,0,0,3,1,6
3464,FALSE,TRUE,1.33333,163,2,TRUE,FALSE,0,1,3,1,6
3465,FALSE,TRUE,1.33333,681,10,FALSE,FALSE,0,0,3,1,6
3466,FALSE,TRUE,1.33333,625,10,FALSE,FALSE,0,0,3,1,6
3467,FALSE,FALSE,1.77778,91,2,TRUE,TRUE,0,10,4,1,6
3468,FALSE,FALSE,1.77778,71,2,TRUE,TRUE,0,10,4,1,6
3469,FALSE,FALSE,1.77778,34,2,TRUE,TRUE,0,10,4,1,6
3470,FALSE,TRUE,1.33333,1812,2,FALSE,FALSE,2,0,3,1,6
3471,FALSE,TRUE,1.33333,1369,2,FALSE,FALSE,0,0,3,1,6
3472,FALSE,TRUE,1.33333,124,2,FALSE,FALSE,1,2,3,1,5
3473,FALSE,TRUE,1.77778,30,2,FALSE,FALSE,0,7,2,1,5
3474,FALSE,TRUE,1.77778,366,2,TRUE,FALSE,0,0,4,1,5
3475,FALSE,TRUE,1.77778,399,2,TRUE,FALSE,0,0,4,1,5
3476,FALSE,TRUE,1.77778,596,2,TRUE,FALSE,0,0,2,1,5
3477,FALSE,TRUE,1.77778,285,2,TRUE,FALSE,0,0,4,1,5
3478,FALSE,TRUE,1.77778,48,2,FALSE,FALSE,0,10,2,1,5
3479,FALSE,TRUE,1.77778,567,2,TRUE,FALSE,0,0,4,1,5
3480,FALSE,TRUE,1.77778,964,2,FALSE,FALSE,0,10,4,1,5
3481,FALSE,TRUE,1.77778,607,2,TRUE,FALSE,1,0,4,1,5
3482,FALSE,TRUE,1.33333,148,2,FALSE,FALSE,0,6,3,1,5
3483,FALSE,TRUE,1.77778,199,2,TRUE,FALSE,0,0,4,1,5
3484,FALSE,TRUE,1.77778,64,2,TRUE,TRUE,0,2,5,1,5
3485,FALSE,TRUE,1.33333,395,2,TRUE,FALSE,0,0,3,1,5
3486,FALSE,TRUE,1.34783,148,2,TRUE,FALSE,0,0,3,1,5
3487,FALSE,TRUE,1.33333,37,2,TRUE,FALSE,0,2,2,1,5
3488,FALSE,TRUE,1.33333,44,2,TRUE,FALSE,0,2,2,1,5
3489,FALSE,TRUE,1.77778,145,2,FALSE,FALSE,0,7,5,1,5
3490,FALSE,TRUE,1.77778,85,4,FALSE,FALSE,0,0,4,1,4
3491,FALSE,TRUE,1.33333,18,2,FALSE,FALSE,0,7,2,1,4
3492,FALSE,TRUE,1.77273,266,2,FALSE,FALSE,0,4,4,1,4
3493,FALSE,TRUE,1.77778,173,2,FALSE,FALSE,0,9,3,7,6
3494,FALSE,TRUE,1.33333,591,2,FALSE,FALSE,0,0,2,7,6
3495,FALSE,TRUE,1.77778,42,4,FALSE,FALSE,0,9,5,7,6
3496,FALSE,TRUE,1.77778,581,3,TRUE,TRUE,0,2,5,7,6
3497,FALSE,TRUE,1.77778,40,2,FALSE,FALSE,0,1,3,7,6
3498,FALSE,TRUE,1.33333,815,2,FALSE,FALSE,0,8,2,7,6
3499,FALSE,TRUE,1.33333,78,2,FALSE,FALSE,0,5,3,7,6
3500,FALSE,TRUE,1.77778,792,3,TRUE,TRUE,0,2,5,7,6
3501,FALSE,TRUE,1.33333,183,2,FALSE,FALSE,0,0,2,7,6
3502,FALSE,TRUE,1.33333,33,2,FALSE,FALSE,0,10,3,7,6
3503,FALSE,TRUE,1.77778,862,3,TRUE,TRUE,0,2,5,7,6
3504,FALSE,TRUE,1.77778,1459,2,FALSE,FALSE,0,0,3,7,6
3505,FALSE,TRUE,1.77778,315,2,TRUE,FALSE,0,1,4,7,6
3506,FALSE,TRUE,1.77778,12,4,FALSE,FALSE,1,7,4,7,6
3507,FALSE,TRUE,1.77778,56,2,FALSE,FALSE,0,7,3,7,6
3508,FALSE,TRUE,1.22222,451,4,FALSE,FALSE,1,10,2,7,6
3509,FALSE,TRUE,1.77778,193,2,FALSE,FALSE,0,3,4,7,6
3510,FALSE,TRUE,1.76471,1037,3,TRUE,TRUE,0,2,4,7,6
3511,FALSE,TRUE,1.77778,152,2,TRUE,FALSE,0,1,5,7,6
3512,FALSE,TRUE,1.77778,870,3,TRUE,TRUE,0,2,5,7,5
3513,FALSE,TRUE,1.77778,129,2,FALSE,FALSE,0,2,3,7,5
3514,FALSE,TRUE,1,45,2,FALSE,FALSE,0,8,4,7,5
3515,FALSE,TRUE,1.77778,1592,2,FALSE,FALSE,0,0,3,7,5
3516,FALSE,TRUE,1.77778,1740,2,FALSE,FALSE,0,0,3,7,5
3517,FALSE,TRUE,1,45,2,FALSE,FALSE,0,6,4,7,5
3518,FALSE,TRUE,1.77778,113,2,FALSE,FALSE,0,4,4,7,5
3519,FALSE,FALSE,1.33333,62,2,TRUE,TRUE,1,11,3,7,5
3520,FALSE,TRUE,1.77778,237,2,TRUE,TRUE,0,1,4,7,5
3521,FALSE,TRUE,1.34091,1035,2,FALSE,FALSE,0,3,2,7,5
3522,FALSE,TRUE,1.77778,2686,2,FALSE,FALSE,0,0,3,7,5
3523,FALSE,TRUE,2.28571,753,3,FALSE,FALSE,0,0,2,7,5
3524,FALSE,TRUE,1.77778,2259,2,FALSE,FALSE,0,0,3,7,4
3525,FALSE,TRUE,1.76471,137,3,TRUE,TRUE,0,3,3,7,4
3526,FALSE,TRUE,1.33333,294,3,FALSE,FALSE,0,10,3,7,4
3527,FALSE,TRUE,1.33333,263,3,FALSE,FALSE,0,10,3,7,4
3528,FALSE,TRUE,1.33333,294,3,FALSE,FALSE,0,10,3,7,4
3529,FALSE,TRUE,1.33333,100,2,FALSE,FALSE,0,6,3,7,4
3530,FALSE,TRUE,1.77778,154,2,FALSE,FALSE,2,5,3,7,4
3531,FALSE,TRUE,2.28571,219,2,TRUE,FALSE,1,10,5,7,3
3532,FALSE,TRUE,1.33333,1571,5,TRUE,TRUE,0,9,2,7,3
3533,FALSE,TRUE,1.77778,208,2,TRUE,FALSE,2,10,5,7,3
3534,FALSE,TRUE,1.77778,39,4,FALSE,FALSE,0,0,4,7,3
3535,FALSE,TRUE,1.77778,102,2,FALSE,FALSE,3,5,3,7,3
3536,FALSE,TRUE,1.77778,87,3,TRUE,TRUE,0,6,5,7,3
3537,FALSE,TRUE,1.79412,124,2,FALSE,FALSE,0,4,2,7,3
3538,FALSE,TRUE,1.74194,128,2,FALSE,FALSE,0,9,2,7,3
3539,FALSE,TRUE,1.77778,1647,9,FALSE,FALSE,0,3,3,7,3
3540,FALSE,TRUE,1.77778,206,4,FALSE,FALSE,0,1,4,7,2
3541,FALSE,TRUE,1.33333,123,2,FALSE,FALSE,0,6,2,7,2
3542,FALSE,TRUE,1.33333,45,2,FALSE,FALSE,0,8,2,7,2
3543,FALSE,TRUE,1.33333,94,2,FALSE,FALSE,0,10,2,7,2
3544,FALSE,TRUE,1.77778,1825,2,FALSE,FALSE,0,0,3,7,2
3545,FALSE,TRUE,1.77778,205,2,FALSE,FALSE,0,5,4,7,2
3546,FALSE,TRUE,1.76667,78,3,TRUE,TRUE,0,3,4,7,2
3547,FALSE,TRUE,1.76667,96,3,TRUE,TRUE,0,3,4,7,2
3548,FALSE,TRUE,1.77778,154,3,TRUE,TRUE,0,3,1,7,2
3549,FALSE,TRUE,1.77778,86,3,TRUE,TRUE,0,3,4,7,1
3550,FALSE,TRUE,1.77778,59,3,TRUE,TRUE,0,2,4,7,1
3551,FALSE,TRUE,1.77778,81,3,TRUE,TRUE,0,3,4,7,1
3552,FALSE,TRUE,1.77778,1819,9,FALSE,FALSE,0,3,3,7,1
3553,FALSE,TRUE,1.77778,81,3,TRUE,TRUE,0,3,4,7,1
3554,FALSE,TRUE,1.77778,85,3,TRUE,TRUE,0,3,4,7,1
3555,FALSE,TRUE,1.77778,878,3,TRUE,TRUE,0,2,5,7,1
3556,FALSE,TRUE,2.35294,138,3,TRUE,TRUE,0,4,5,7,1
3557,FALSE,TRUE,1.77778,273,2,FALSE,FALSE,0,0,4,7,1
3558,FALSE,TRUE,1.77778,83,2,FALSE,FALSE,0,8,3,7,1
3559,FALSE,TRUE,1.33333,139,2,FALSE,FALSE,0,8,3,7,1
3560,FALSE,TRUE,1.77778,346,2,FALSE,FALSE,1,0,4,7,1
3561,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3562,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3563,FALSE,TRUE,1.77778,2339,2,FALSE,FALSE,0,0,4,7,1
3564,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3565,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3566,FALSE,TRUE,1.77778,2341,2,FALSE,FALSE,0,0,4,7,1
3567,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3568,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3569,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3570,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3571,FALSE,TRUE,1.77778,318,3,TRUE,TRUE,0,2,5,7,1
3572,FALSE,TRUE,1.33333,56,2,FALSE,FALSE,0,0,3,7,1
3573,FALSE,TRUE,1.33333,41,2,FALSE,FALSE,0,0,3,7,1
3574,FALSE,TRUE,1.33333,36,2,FALSE,FALSE,0,0,3,7,1
3575,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3576,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3577,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3578,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3579,FALSE,TRUE,1.77778,80,3,TRUE,TRUE,0,3,5,7,1
3580,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3581,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3582,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3583,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3584,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3585,FALSE,TRUE,1.33333,55,2,FALSE,FALSE,0,0,3,7,1
3586,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3587,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3588,FALSE,TRUE,1.77778,2341,2,FALSE,FALSE,0,0,4,7,1
3589,FALSE,TRUE,1.77778,2340,2,FALSE,FALSE,0,0,4,7,1
3590,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3591,FALSE,TRUE,1.77778,2343,2,FALSE,FALSE,0,0,4,7,1
3592,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3593,FALSE,TRUE,1.77778,2342,2,FALSE,FALSE,0,0,4,7,1
3594,FALSE,TRUE,1.33333,34,2,FALSE,FALSE,0,0,3,7,1
3595,FALSE,TRUE,1.33333,66,2,FALSE,FALSE,0,0,3,7,1
3596,FALSE,TRUE,1.77778,422,3,TRUE,TRUE,0,2,4,7,0
3597,FALSE,TRUE,1.33333,36,2,FALSE,FALSE,0,0,3,7,0
3598,FALSE,TRUE,1.33333,85,2,FALSE,FALSE,0,0,2,7,0
3599,FALSE,TRUE,1.33333,36,2,FALSE,FALSE,0,0,3,7,0
3600,FALSE,TRUE,1.81818,184,3,TRUE,TRUE,0,2,3,7,0
3601,FALSE,TRUE,1.33333,41,2,FALSE,FALSE,0,0,3,7,0
3602,FALSE,TRUE,1.77778,215,2,FALSE,FALSE,0,2,4,7,0
3603,FALSE,TRUE,1.33333,66,2,FALSE,FALSE,0,0,3,7,0
3604,FALSE,TRUE,2.35294,191,3,TRUE,TRUE,0,4,5,7,0
3605,FALSE,TRUE,1.35714,75,2,FALSE,FALSE,0,7,2,7,0
3606,FALSE,TRUE,1.77778,72,2,FALSE,FALSE,0,10,4,7,0
3607,FALSE,TRUE,1.33333,13,2,FALSE,FALSE,0,2,4,7,0
3608,FALSE,TRUE,1.77778,174,2,FALSE,FALSE,0,0,4,6,23
3609,FALSE,TRUE,1.33333,268,2,FALSE,FALSE,0,5,3,6,23
3610,FALSE,TRUE,1.77778,65,3,TRUE,TRUE,0,3,4,6,23
3611,FALSE,TRUE,1.33333,101,2,TRUE,FALSE,0,8,2,6,23
3612,FALSE,TRUE,1.33333,318,2,FALSE,FALSE,0,6,2,6,23
3613,FALSE,TRUE,1.33333,348,2,FALSE,FALSE,0,5,2,6,23
3614,FALSE,TRUE,1.33333,893,2,TRUE,FALSE,0,10,2,6,23
3615,FALSE,TRUE,1.77778,337,2,FALSE,FALSE,1,0,4,6,23
3616,FALSE,TRUE,1.33333,195,2,TRUE,FALSE,0,10,2,6,23
3617,FALSE,TRUE,1.33333,1195,4,FALSE,FALSE,1,4,3,6,23
3618,FALSE,TRUE,1.33333,113,2,TRUE,FALSE,0,8,2,6,23
3619,FALSE,TRUE,1.77778,76,2,FALSE,FALSE,0,7,4,6,23
3620,FALSE,TRUE,1.33333,140,2,TRUE,FALSE,0,9,2,6,23
3621,FALSE,TRUE,1.33333,31,2,TRUE,FALSE,0,7,2,6,23
3622,FALSE,TRUE,1.6,1152,2,FALSE,FALSE,0,0,3,6,23
3623,FALSE,TRUE,1.52381,30,2,FALSE,FALSE,0,10,4,6,23
3624,FALSE,TRUE,1.33333,50,2,TRUE,FALSE,0,8,2,6,23
3625,FALSE,TRUE,1.25,1271,2,FALSE,FALSE,0,0,3,6,23
3626,FALSE,TRUE,1.33333,146,2,FALSE,FALSE,0,7,3,6,22
3627,FALSE,TRUE,1.6,1229,2,FALSE,FALSE,0,0,3,6,22
3628,FALSE,TRUE,1.77778,449,3,TRUE,TRUE,0,2,5,6,22
3629,FALSE,TRUE,1.77778,51,2,FALSE,FALSE,0,1,4,6,22
3630,FALSE,TRUE,1.76471,202,3,TRUE,TRUE,0,6,4,6,22
3631,FALSE,TRUE,1.52381,34,2,FALSE,FALSE,0,10,4,6,22
3632,FALSE,TRUE,1.33333,442,2,FALSE,FALSE,0,1,3,6,22
3633,FALSE,TRUE,1.77778,447,3,TRUE,TRUE,0,2,5,6,22
3634,FALSE,TRUE,1.76471,154,3,TRUE,TRUE,0,3,1,6,22
3635,FALSE,TRUE,2.28571,587,2,TRUE,FALSE,0,3,4,6,22
3636,FALSE,TRUE,1.77778,208,2,FALSE,FALSE,0,1,3,6,22
3637,FALSE,TRUE,1.77778,1246,2,FALSE,FALSE,0,0,3,6,22
3638,FALSE,TRUE,1.77778,1268,2,FALSE,FALSE,0,0,3,6,22
3639,FALSE,TRUE,1.77778,1230,2,FALSE,FALSE,0,0,3,6,22
3640,FALSE,TRUE,1.77778,1228,2,FALSE,FALSE,0,0,3,6,22
3641,FALSE,TRUE,1.77778,472,3,TRUE,TRUE,0,2,5,6,22
3642,FALSE,TRUE,1.77778,265,2,FALSE,FALSE,0,1,3,6,22
3643,FALSE,TRUE,1.77778,1146,2,FALSE,FALSE,0,0,3,6,22
3644,FALSE,TRUE,1.77778,1156,2,FALSE,FALSE,0,0,3,6,22
3645,FALSE,TRUE,1.77778,1151,2,FALSE,FALSE,0,0,3,6,22
3646,FALSE,TRUE,1.77778,123,3,TRUE,TRUE,0,2,5,6,22
3647,FALSE,TRUE,1.33333,199,2,FALSE,FALSE,0,10,3,6,22
3648,FALSE,TRUE,1.77778,248,2,FALSE,FALSE,0,10,4,6,22
3649,FALSE,TRUE,1.33333,85,2,FALSE,FALSE,0,0,3,6,22
3650,FALSE,TRUE,1.33333,67,2,FALSE,FALSE,0,0,3,6,22
3651,FALSE,TRUE,1.33333,134,2,FALSE,FALSE,0,10,3,6,22
3652,FALSE,TRUE,1.81818,86,3,TRUE,TRUE,0,3,3,6,22
3653,FALSE,TRUE,1.22222,761,2,FALSE,FALSE,0,0,2,6,22
3654,FALSE,TRUE,1.77778,51,2,FALSE,FALSE,0,9,3,6,22
3655,FALSE,TRUE,1.33333,540,2,FALSE,FALSE,0,10,3,6,22
3656,FALSE,TRUE,1.33333,631,2,FALSE,FALSE,1,10,3,6,22
3657,FALSE,TRUE,1.77778,93,3,TRUE,TRUE,0,3,4,6,21
3658,FALSE,TRUE,1.22222,743,2,FALSE,FALSE,0,0,2,6,21
